codigo_cie,nombre,categoria,palabras_clave,sintomas
D0484,Insuficiencia renal crónica estadio 3,Enfermedades renales y urinarias,"['inflamación', 'asma', 'hipotiroidismo', 'ictus', 'ataque al corazón', 'eczema']","['dificultad para respirar', 'diarrea', 'confusión', 'pérdida de peso', 'sangrado', 'vómitos']"
D0485,Litiasis renal múltiple,Enfermedades renales y urinarias,"['eczema', 'hipotiroidismo', 'ansiedad', 'dolor', 'infección', 'alergia']","['fatiga', 'dificultad para respirar', 'dolor abdominal', 'pérdida de memoria', 'diarrea', 'pérdida de apetito']"
D0486,Síndrome nefrótico idiopático,Enfermedades renales y urinarias,"['diabetes', 'presión alta', 'ictus', 'eczema', 'problema digestivo', 'artritis']","['dolor abdominal', 'pérdida de memoria', 'vómitos', 'dolor torácico', 'dificultad para respirar', 'tos']"
D0487,Glomerulonefritis postestreptocócica,Enfermedades renales y urinarias,"['artritis', 'colesterol', 'problema cardíaco', 'dolor', 'asma', 'ictus']","['pérdida de memoria', 'hinchazón', 'dolor torácico', 'pérdida de apetito', 'confusión', 'náuseas']"
D0488,Nefropatía diabética,Enfermedades renales y urinarias,"['artritis', 'problema cardíaco', 'presión alta', 'asma', 'inflamación', 'cáncer']","['pérdida de apetito', 'dolor torácico', 'dificultad para respirar', 'visión borrosa', 'tos', 'vómitos']"
D0489,Cistitis aguda,Enfermedades renales y urinarias,"['problema digestivo', 'problema cardíaco', 'ataque al corazón', 'depresión', 'asma', 'dolor']","['visión borrosa', 'tos', 'pérdida de peso', 'fiebre', 'dolor torácico', 'dolor de cabeza']"
D0490,Pielonefritis crónica,Enfermedades renales y urinarias,"['dolor', 'diabetes', 'hipotiroidismo', 'alergia', 'eczema', 'presión alta']","['dolor de cabeza', 'vómitos', 'náuseas', 'pérdida de peso', 'pérdida de memoria', 'problemas para dormir']"
D0491,Carcinoma ductal infiltrante de mama,Cáncer y neoplasias,"['cáncer', 'colesterol', 'ictus', 'eczema', 'epilepsia', 'azúcar en sangre']","['náuseas', 'dolor abdominal', 'vómitos', 'dificultad para respirar', 'dolor de cabeza', 'mareos']"
D0492,Cáncer de próstata avanzado,Cáncer y neoplasias,"['problema cardíaco', 'depresión', 'colesterol', 'inflamación', 'asma', 'diabetes']","['mareos', 'pérdida de peso', 'fatiga', 'visión borrosa', 'problemas para dormir', 'pérdida de apetito']"
D0493,Adenocarcinoma de pulmón,Cáncer y neoplasias,"['cáncer', 'dolor', 'inflamación', 'infección', 'presión alta', 'hipotiroidismo']","['dolor de cabeza', 'fiebre', 'náuseas', 'pérdida de peso', 'visión borrosa', 'vómitos']"
D0494,Leucemia linfoblástica aguda,Cáncer y neoplasias,"['epilepsia', 'inflamación', 'presión alta', 'azúcar en sangre', 'alergia', 'depresión']","['diarrea', 'hinchazón', 'tos', 'náuseas', 'dolor abdominal', 'sangrado']"
D0495,Linfoma de Hodgkin,Cáncer y neoplasias,"['asma', 'epilepsia', 'inflamación', 'azúcar en sangre', 'dolor', 'alergia']","['hinchazón', 'dolor torácico', 'problemas para dormir', 'sangrado', 'confusión', 'pérdida de memoria']"
D0496,Melanoma maligno,Cáncer y neoplasias,"['depresión', 'problema cardíaco', 'epilepsia', 'hipotiroidismo', 'diabetes', 'cáncer']","['dificultad para respirar', 'problemas para dormir', 'tos', 'fatiga', 'pérdida de memoria', 'fiebre']"
D0497,Tumor cerebral tipo glioblastoma,Cáncer y neoplasias,"['diabetes', 'problema digestivo', 'cáncer', 'alergia', 'presión alta', 'problema cardíaco']","['hinchazón', 'vómitos', 'visión borrosa', 'dolor torácico', 'sangrado', 'problemas para dormir']"
D0498,Cáncer colorrectal metastásico,Cáncer y neoplasias,"['infección', 'problema cardíaco', 'azúcar en sangre', 'hipotiroidismo', 'epilepsia', 'alergia']","['hinchazón', 'sangrado', 'náuseas', 'dificultad para respirar', 'tos', 'pérdida de memoria']"
D0499,Cáncer de cuello uterino in situ,Cáncer y neoplasias,"['problema digestivo', 'ictus', 'colesterol', 'asma', 'presión alta', 'azúcar en sangre']","['pérdida de apetito', 'confusión', 'sangrado', 'hinchazón', 'fatiga', 'diarrea']"
D0500,Carcinoma hepatocelular,Cáncer y neoplasias,"['colesterol', 'problema cardíaco', 'artritis', 'diabetes', 'cáncer', 'asma']","['diarrea', 'dificultad para respirar', 'pérdida de apetito', 'dolor de cabeza', 'problemas para dormir', 'tos']"
D0501,Carcinoma ductal infiltrante de mama,Cáncer y neoplasias,"['eczema', 'ictus', 'ataque al corazón', 'alergia', 'problema digestivo', 'hipotiroidismo']","['problemas para dormir', 'confusión', 'dolor de cabeza', 'mareos', 'hinchazón', 'vómitos']"
D0502,Cáncer de próstata avanzado,Cáncer y neoplasias,"['hipotiroidismo', 'artritis', 'ansiedad', 'ictus', 'alergia', 'azúcar en sangre']","['tos', 'problemas para dormir', 'pérdida de peso', 'dificultad para respirar', 'diarrea', 'confusión']"
D0503,Adenocarcinoma de pulmón,Cáncer y neoplasias,"['artritis', 'problema cardíaco', 'alergia', 'presión alta', 'colesterol', 'epilepsia']","['vómitos', 'dificultad para respirar', 'tos', 'náuseas', 'mareos', 'sangrado']"
D0504,Leucemia linfoblástica aguda,Cáncer y neoplasias,"['artritis', 'infección', 'azúcar en sangre', 'ataque al corazón', 'presión alta', 'dolor']","['fatiga', 'problemas para dormir', 'sangrado', 'diarrea', 'vómitos', 'confusión']"
D0505,Linfoma de Hodgkin,Cáncer y neoplasias,"['problema digestivo', 'azúcar en sangre', 'dolor', 'colesterol', 'epilepsia', 'inflamación']","['pérdida de peso', 'dolor torácico', 'mareos', 'sangrado', 'náuseas', 'confusión']"
D0506,Melanoma maligno,Cáncer y neoplasias,"['eczema', 'artritis', 'colesterol', 'ataque al corazón', 'cáncer', 'infección']","['sangrado', 'diarrea', 'dificultad para respirar', 'confusión', 'pérdida de memoria', 'náuseas']"
D0507,Tumor cerebral tipo glioblastoma,Cáncer y neoplasias,"['problema digestivo', 'problema cardíaco', 'ictus', 'depresión', 'eczema', 'infección']","['tos', 'dolor torácico', 'pérdida de peso', 'diarrea', 'hinchazón', 'dolor de cabeza']"
D0508,Cáncer colorrectal metastásico,Cáncer y neoplasias,"['diabetes', 'eczema', 'asma', 'problema cardíaco', 'cáncer', 'azúcar en sangre']","['problemas para dormir', 'pérdida de apetito', 'dolor torácico', 'hinchazón', 'diarrea', 'pérdida de peso']"
D0509,Cáncer de cuello uterino in situ,Cáncer y neoplasias,"['problema cardíaco', 'diabetes', 'infección', 'dolor', 'hipotiroidismo', 'cáncer']","['visión borrosa', 'fiebre', 'fatiga', 'vómitos', 'dificultad para respirar', 'dolor torácico']"
D0510,Carcinoma hepatocelular,Cáncer y neoplasias,"['presión alta', 'dolor', 'asma', 'epilepsia', 'depresión', 'colesterol']","['pérdida de memoria', 'tos', 'dolor torácico', 'sangrado', 'fatiga', 'fiebre']"
D0511,Carcinoma ductal infiltrante de mama,Cáncer y neoplasias,"['hipotiroidismo', 'asma', 'azúcar en sangre', 'alergia', 'infección', 'ansiedad']","['diarrea', 'dolor abdominal', 'vómitos', 'sangrado', 'problemas para dormir', 'dificultad para respirar']"
D0512,Cáncer de próstata avanzado,Cáncer y neoplasias,"['ataque al corazón', 'problema digestivo', 'presión alta', 'artritis', 'dolor', 'colesterol']","['mareos', 'náuseas', 'fiebre', 'sangrado', 'vómitos', 'pérdida de memoria']"
D0513,Adenocarcinoma de pulmón,Cáncer y neoplasias,"['inflamación', 'artritis', 'ictus', 'problema digestivo', 'infección', 'presión alta']","['pérdida de apetito', 'náuseas', 'fatiga', 'visión borrosa', 'dolor abdominal', 'dolor torácico']"
D0514,Leucemia linfoblástica aguda,Cáncer y neoplasias,"['problema cardíaco', 'alergia', 'diabetes', 'asma', 'problema digestivo', 'depresión']","['pérdida de apetito', 'problemas para dormir', 'tos', 'dolor de cabeza', 'visión borrosa', 'pérdida de peso']"
D0515,Linfoma de Hodgkin,Cáncer y neoplasias,"['ataque al corazón', 'depresión', 'problema digestivo', 'azúcar en sangre', 'presión alta', 'cáncer']","['dolor torácico', 'pérdida de apetito', 'dolor abdominal', 'mareos', 'náuseas', 'confusión']"
D0516,Melanoma maligno,Cáncer y neoplasias,"['problema cardíaco', 'epilepsia', 'cáncer', 'inflamación', 'ataque al corazón', 'eczema']","['confusión', 'problemas para dormir', 'fatiga', 'visión borrosa', 'mareos', 'hinchazón']"
D0517,Tumor cerebral tipo glioblastoma,Cáncer y neoplasias,"['cáncer', 'infección', 'colesterol', 'ataque al corazón', 'depresión', 'presión alta']","['pérdida de peso', 'fatiga', 'pérdida de memoria', 'mareos', 'sangrado', 'náuseas']"
D0518,Cáncer colorrectal metastásico,Cáncer y neoplasias,"['depresión', 'azúcar en sangre', 'alergia', 'epilepsia', 'infección', 'presión alta']","['pérdida de apetito', 'problemas para dormir', 'vómitos', 'dolor torácico', 'mareos', 'pérdida de peso']"
D0519,Cáncer de cuello uterino in situ,Cáncer y neoplasias,"['diabetes', 'eczema', 'asma', 'azúcar en sangre', 'cáncer', 'presión alta']","['mareos', 'confusión', 'dificultad para respirar', 'dolor de cabeza', 'pérdida de apetito', 'pérdida de memoria']"
D0520,Carcinoma hepatocelular,Cáncer y neoplasias,"['inflamación', 'epilepsia', 'dolor', 'problema digestivo', 'diabetes', 'presión alta']","['dolor de cabeza', 'pérdida de memoria', 'problemas para dormir', 'pérdida de apetito', 'sangrado', 'tos']"
D0521,Carcinoma ductal infiltrante de mama,Cáncer y neoplasias,"['asma', 'depresión', 'dolor', 'cáncer', 'eczema', 'hipotiroidismo']","['fatiga', 'dificultad para respirar', 'dolor abdominal', 'tos', 'pérdida de memoria', 'pérdida de peso']"
D0522,Cáncer de próstata avanzado,Cáncer y neoplasias,"['presión alta', 'ansiedad', 'artritis', 'epilepsia', 'hipotiroidismo', 'asma']","['dolor torácico', 'visión borrosa', 'fatiga', 'dolor de cabeza', 'náuseas', 'pérdida de apetito']"
D0523,Adenocarcinoma de pulmón,Cáncer y neoplasias,"['ataque al corazón', 'presión alta', 'depresión', 'hipotiroidismo', 'eczema', 'cáncer']","['sangrado', 'pérdida de apetito', 'tos', 'fiebre', 'dolor abdominal', 'pérdida de peso']"
D0524,Leucemia linfoblástica aguda,Cáncer y neoplasias,"['azúcar en sangre', 'infección', 'asma', 'ansiedad', 'eczema', 'ictus']","['dolor de cabeza', 'tos', 'fiebre', 'diarrea', 'mareos', 'hinchazón']"
D0525,Linfoma de Hodgkin,Cáncer y neoplasias,"['ictus', 'hipotiroidismo', 'azúcar en sangre', 'alergia', 'presión alta', 'eczema']","['hinchazón', 'pérdida de peso', 'visión borrosa', 'confusión', 'sangrado', 'dolor torácico']"
D0526,Melanoma maligno,Cáncer y neoplasias,"['problema digestivo', 'alergia', 'colesterol', 'hipotiroidismo', 'depresión', 'diabetes']","['confusión', 'fatiga', 'pérdida de memoria', 'náuseas', 'dolor abdominal', 'dolor torácico']"
D0527,Tumor cerebral tipo glioblastoma,Cáncer y neoplasias,"['presión alta', 'azúcar en sangre', 'infección', 'colesterol', 'ictus', 'depresión']","['diarrea', 'pérdida de memoria', 'sangrado', 'mareos', 'hinchazón', 'confusión']"
D0528,Cáncer colorrectal metastásico,Cáncer y neoplasias,"['hipotiroidismo', 'ictus', 'alergia', 'colesterol', 'epilepsia', 'dolor']","['fatiga', 'problemas para dormir', 'diarrea', 'pérdida de apetito', 'hinchazón', 'vómitos']"
D0529,Cáncer de cuello uterino in situ,Cáncer y neoplasias,"['eczema', 'problema cardíaco', 'ictus', 'ataque al corazón', 'epilepsia', 'cáncer']","['confusión', 'dolor abdominal', 'visión borrosa', 'vómitos', 'náuseas', 'fatiga']"
D0530,Carcinoma hepatocelular,Cáncer y neoplasias,"['problema cardíaco', 'problema digestivo', 'azúcar en sangre', 'alergia', 'eczema', 'dolor']","['sangrado', 'dificultad para respirar', 'mareos', 'dolor abdominal', 'confusión', 'vómitos']"
D0531,Carcinoma ductal infiltrante de mama,Cáncer y neoplasias,"['ansiedad', 'eczema', 'dolor', 'ictus', 'epilepsia', 'asma']","['tos', 'pérdida de peso', 'hinchazón', 'fiebre', 'diarrea', 'náuseas']"
D0532,Cáncer de próstata avanzado,Cáncer y neoplasias,"['artritis', 'eczema', 'colesterol', 'problema digestivo', 'ataque al corazón', 'asma']","['dolor abdominal', 'fiebre', 'dificultad para respirar', 'confusión', 'fatiga', 'pérdida de memoria']"
D0533,Adenocarcinoma de pulmón,Cáncer y neoplasias,"['infección', 'alergia', 'artritis', 'eczema', 'ansiedad', 'presión alta']","['náuseas', 'visión borrosa', 'vómitos', 'pérdida de memoria', 'confusión', 'tos']"
D0534,Leucemia linfoblástica aguda,Cáncer y neoplasias,"['ansiedad', 'dolor', 'infección', 'problema digestivo', 'ictus', 'colesterol']","['dolor abdominal', 'diarrea', 'sangrado', 'fatiga', 'dolor de cabeza', 'náuseas']"
D0535,Linfoma de Hodgkin,Cáncer y neoplasias,"['infección', 'ataque al corazón', 'diabetes', 'azúcar en sangre', 'eczema', 'dolor']","['vómitos', 'tos', 'diarrea', 'dificultad para respirar', 'pérdida de memoria', 'náuseas']"
D0536,Melanoma maligno,Cáncer y neoplasias,"['eczema', 'diabetes', 'problema digestivo', 'dolor', 'cáncer', 'epilepsia']","['dolor torácico', 'tos', 'fatiga', 'pérdida de peso', 'hinchazón', 'diarrea']"
D0537,Tumor cerebral tipo glioblastoma,Cáncer y neoplasias,"['depresión', 'epilepsia', 'asma', 'eczema', 'colesterol', 'problema digestivo']","['sangrado', 'pérdida de apetito', 'tos', 'diarrea', 'pérdida de peso', 'pérdida de memoria']"
D0538,Cáncer colorrectal metastásico,Cáncer y neoplasias,"['problema cardíaco', 'colesterol', 'artritis', 'eczema', 'ansiedad', 'depresión']","['vómitos', 'dolor torácico', 'fatiga', 'náuseas', 'pérdida de peso', 'tos']"
D0539,Cáncer de cuello uterino in situ,Cáncer y neoplasias,"['asma', 'diabetes', 'artritis', 'infección', 'problema cardíaco', 'ictus']","['hinchazón', 'dolor torácico', 'náuseas', 'mareos', 'problemas para dormir', 'tos']"
D0540,Carcinoma hepatocelular,Cáncer y neoplasias,"['eczema', 'colesterol', 'inflamación', 'artritis', 'problema digestivo', 'ansiedad']","['fatiga', 'tos', 'sangrado', 'mareos', 'pérdida de memoria', 'confusión']"
D0541,Catarata nuclear,Enfermedades oftalmológicas,"['ataque al corazón', 'problema digestivo', 'hipotiroidismo', 'inflamación', 'eczema', 'diabetes']","['dolor de cabeza', 'pérdida de memoria', 'hinchazón', 'pérdida de peso', 'fatiga', 'náuseas']"
D0542,Glaucoma de ángulo abierto,Enfermedades oftalmológicas,"['azúcar en sangre', 'epilepsia', 'problema cardíaco', 'presión alta', 'inflamación', 'cáncer']","['dificultad para respirar', 'dolor de cabeza', 'fatiga', 'confusión', 'sangrado', 'problemas para dormir']"
D0543,Degeneración macular seca,Enfermedades oftalmológicas,"['inflamación', 'depresión', 'ictus', 'ataque al corazón', 'eczema', 'epilepsia']","['diarrea', 'dolor abdominal', 'dificultad para respirar', 'pérdida de memoria', 'fatiga', 'problemas para dormir']"
D0544,Conjuntivitis bacteriana,Enfermedades oftalmológicas,"['asma', 'ansiedad', 'epilepsia', 'diabetes', 'hipotiroidismo', 'alergia']","['dolor de cabeza', 'diarrea', 'dolor torácico', 'sangrado', 'tos', 'dificultad para respirar']"
D0545,Uveítis anterior,Enfermedades oftalmológicas,"['eczema', 'ansiedad', 'epilepsia', 'problema digestivo', 'cáncer', 'infección']","['pérdida de apetito', 'diarrea', 'sangrado', 'tos', 'confusión', 'náuseas']"
D0546,Retinopatía diabética no proliferativa,Enfermedades oftalmológicas,"['eczema', 'colesterol', 'ataque al corazón', 'infección', 'asma', 'depresión']","['pérdida de peso', 'dificultad para respirar', 'dolor de cabeza', 'hinchazón', 'mareos', 'pérdida de apetito']"
D0547,Desprendimiento de retina,Enfermedades oftalmológicas,"['cáncer', 'presión alta', 'asma', 'ataque al corazón', 'ictus', 'alergia']","['hinchazón', 'visión borrosa', 'dolor abdominal', 'problemas para dormir', 'tos', 'pérdida de memoria']"
D0548,Catarata nuclear,Enfermedades oftalmológicas,"['azúcar en sangre', 'asma', 'problema cardíaco', 'hipotiroidismo', 'ataque al corazón', 'infección']","['dolor de cabeza', 'náuseas', 'fatiga', 'diarrea', 'problemas para dormir', 'dificultad para respirar']"
D0549,Glaucoma de ángulo abierto,Enfermedades oftalmológicas,"['problema cardíaco', 'ataque al corazón', 'dolor', 'inflamación', 'ictus', 'ansiedad']","['pérdida de memoria', 'vómitos', 'pérdida de apetito', 'tos', 'confusión', 'problemas para dormir']"
D0550,Degeneración macular seca,Enfermedades oftalmológicas,"['depresión', 'dolor', 'asma', 'inflamación', 'cáncer', 'azúcar en sangre']","['mareos', 'problemas para dormir', 'confusión', 'visión borrosa', 'sangrado', 'pérdida de memoria']"
D0551,Conjuntivitis bacteriana,Enfermedades oftalmológicas,"['asma', 'hipotiroidismo', 'ictus', 'infección', 'azúcar en sangre', 'eczema']","['diarrea', 'sangrado', 'dolor de cabeza', 'náuseas', 'tos', 'hinchazón']"
D0552,Uveítis anterior,Enfermedades oftalmológicas,"['colesterol', 'infección', 'diabetes', 'ansiedad', 'ataque al corazón', 'azúcar en sangre']","['pérdida de apetito', 'confusión', 'náuseas', 'dolor torácico', 'diarrea', 'mareos']"
D0553,Retinopatía diabética no proliferativa,Enfermedades oftalmológicas,"['ataque al corazón', 'dolor', 'eczema', 'colesterol', 'diabetes', 'azúcar en sangre']","['dificultad para respirar', 'pérdida de memoria', 'pérdida de apetito', 'sangrado', 'visión borrosa', 'dolor abdominal']"
D0554,Desprendimiento de retina,Enfermedades oftalmológicas,"['asma', 'ansiedad', 'diabetes', 'dolor', 'inflamación', 'ictus']","['dificultad para respirar', 'confusión', 'tos', 'dolor de cabeza', 'dolor abdominal', 'vómitos']"
D0555,Catarata nuclear,Enfermedades oftalmológicas,"['epilepsia', 'hipotiroidismo', 'problema digestivo', 'ictus', 'cáncer', 'problema cardíaco']","['dificultad para respirar', 'diarrea', 'pérdida de apetito', 'mareos', 'dolor torácico', 'fatiga']"
D0556,Glaucoma de ángulo abierto,Enfermedades oftalmológicas,"['dolor', 'eczema', 'problema digestivo', 'asma', 'cáncer', 'artritis']","['vómitos', 'hinchazón', 'fiebre', 'diarrea', 'dificultad para respirar', 'pérdida de apetito']"
